"SubjectID" "Activity" "variable" "mean"
4 "SITTING" "tBodyGyroJerkMag-std()" -0.978944775
4 "SITTING" "fBodyAcc-mean()-X" -0.963596485588235
4 "SITTING" "fBodyAcc-mean()-Y" -0.919393236323529
4 "SITTING" "fBodyAcc-mean()-Z" -0.959666363676471
4 "SITTING" "fBodyAcc-std()-X" -0.963941759852941
4 "SITTING" "fBodyAcc-std()-Y" -0.916065574558824
4 "SITTING" "fBodyAcc-std()-Z" -0.946530108529412
4 "SITTING" "fBodyAcc-meanFreq()-X" -0.0174638719073529
4 "SITTING" "fBodyAcc-meanFreq()-Y" 0.169384736333824
4 "SITTING" "fBodyAcc-meanFreq()-Z" 0.125718510188382
4 "SITTING" "fBodyAccJerk-mean()-X" -0.975716858382353
4 "SITTING" "fBodyAccJerk-mean()-Y" -0.938068801323529
4 "SITTING" "fBodyAccJerk-mean()-Z" -0.973756706617647
4 "SITTING" "fBodyAccJerk-std()-X" -0.977539264558824
4 "SITTING" "fBodyAccJerk-std()-Y" -0.941430588676471
4 "SITTING" "fBodyAccJerk-std()-Z" -0.979953966911765
4 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.196217905819265
4 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.0449969285823529
4 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.0623112999411765
4 "SITTING" "fBodyGyro-mean()-X" -0.956104818676471
4 "SITTING" "fBodyGyro-mean()-Y" -0.968712585882353
4 "SITTING" "fBodyGyro-mean()-Z" -0.940863498970588
4 "SITTING" "fBodyGyro-std()-X" -0.966221328676471
4 "SITTING" "fBodyGyro-std()-Y" -0.954500847941177
4 "SITTING" "fBodyGyro-std()-Z" -0.9428273725
4 "SITTING" "fBodyGyro-meanFreq()-X" 0.0405626539970588
4 "SITTING" "fBodyGyro-meanFreq()-Y" -0.425433730858824
4 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0691617070235294
4 "SITTING" "fBodyAccMag-mean()" -0.930541545735294
4 "SITTING" "fBodyAccMag-std()" -0.922975147382353
4 "SITTING" "fBodyAccMag-meanFreq()" 0.0902629972661765
4 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.958055291764706
4 "SITTING" "fBodyBodyAccJerkMag-std()" -0.956262231029412
4 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.220395851205882
4 "SITTING" "fBodyBodyGyroMag-mean()" -0.949015771617647
4 "SITTING" "fBodyBodyGyroMag-std()" -0.930164371029412
4 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.207978923413235
4 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.979962881323529
4 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.978885233970588
4 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.108164904132353
4 "STANDING" "tBodyAcc-mean()-X" 0.275676899745455
4 "STANDING" "tBodyAcc-mean()-Y" -0.00841270944890909
4 "STANDING" "tBodyAcc-mean()-Z" -0.100528634527273
4 "STANDING" "tBodyAcc-std()-X" -0.979010013818182
4 "STANDING" "tBodyAcc-std()-Y" -0.860711563527273
4 "STANDING" "tBodyAcc-std()-Z" -0.904812256727273
4 "STANDING" "tGravityAcc-mean()-X" 0.893546507454545
4 "STANDING" "tGravityAcc-mean()-Y" 0.0822040705981818
4 "STANDING" "tGravityAcc-mean()-Z" 0.138341636236364
4 "STANDING" "tGravityAcc-std()-X" -0.974926645818182
4 "STANDING" "tGravityAcc-std()-Y" -0.911573749327273
4 "STANDING" "tGravityAcc-std()-Z" -0.913795935909091
4 "STANDING" "tBodyAccJerk-mean()-X" 0.0768002424218182
4 "STANDING" "tBodyAccJerk-mean()-Y" -0.0185204007156364
4 "STANDING" "tBodyAccJerk-mean()-Z" -0.021773861804
4 "STANDING" "tBodyAccJerk-std()-X" -0.976503893090909
4 "STANDING" "tBodyAccJerk-std()-Y" -0.945708878909091
4 "STANDING" "tBodyAccJerk-std()-Z" -0.975347401636364
4 "STANDING" "tBodyGyro-mean()-X" -0.0365388128727273
4 "STANDING" "tBodyGyro-mean()-Y" -0.0858868232181818
4 "STANDING" "tBodyGyro-mean()-Z" 0.0935285591818182
4 "STANDING" "tBodyGyro-std()-X" -0.925648962545455
4 "STANDING" "tBodyGyro-std()-Y" -0.957936835818182
4 "STANDING" "tBodyGyro-std()-Z" -0.920858017818182
4 "STANDING" "tBodyGyroJerk-mean()-X" -0.107706738472727
4 "STANDING" "tBodyGyroJerk-mean()-Y" -0.04148994764
4 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0522165684410909
4 "STANDING" "tBodyGyroJerk-std()-X" -0.955123882909091
4 "STANDING" "tBodyGyroJerk-std()-Y" -0.980587356181818
4 "STANDING" "tBodyGyroJerk-std()-Z" -0.966497626
4 "STANDING" "tBodyAccMag-mean()" -0.912808820727273
4 "STANDING" "tBodyAccMag-std()" -0.890382623272727
4 "STANDING" "tGravityAccMag-mean()" -0.912808820727273
4 "STANDING" "tGravityAccMag-std()" -0.890382623272727
4 "STANDING" "tBodyAccJerkMag-mean()" -0.968533422181818
4 "STANDING" "tBodyAccJerkMag-std()" -0.962846291090909
4 "STANDING" "tBodyGyroMag-mean()" -0.908085418727273
4 "STANDING" "tBodyGyroMag-std()" -0.900809662909091
4 "STANDING" "tBodyGyroJerkMag-mean()" -0.973885253818182
4 "STANDING" "tBodyGyroJerkMag-std()" -0.969030063818182
4 "STANDING" "fBodyAcc-mean()-X" -0.976224137636364
4 "STANDING" "fBodyAcc-mean()-Y" -0.889112040727273
4 "STANDING" "fBodyAcc-mean()-Z" -0.935311250181818
4 "STANDING" "fBodyAcc-std()-X" -0.980543745454545
4 "STANDING" "fBodyAcc-std()-Y" -0.856183983054545
4 "STANDING" "fBodyAcc-std()-Z" -0.896580232
4 "STANDING" "fBodyAcc-meanFreq()-X" -0.0191451970923636
4 "STANDING" "fBodyAcc-meanFreq()-Y" -0.0433733424981818
4 "STANDING" "fBodyAcc-meanFreq()-Z" -0.0423610056354545
4 "STANDING" "fBodyAccJerk-mean()-X" -0.976238882181818
4 "STANDING" "fBodyAccJerk-mean()-Y" -0.944575609090909
4 "STANDING" "fBodyAccJerk-mean()-Z" -0.971334298
4 "STANDING" "fBodyAccJerk-std()-X" -0.979170258909091
4 "STANDING" "fBodyAccJerk-std()-Y" -0.951460564
4 "STANDING" "fBodyAccJerk-std()-Z" -0.97807764
4 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.2516833272
4 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.0915529930654545
4 "STANDING" "fBodyAccJerk-meanFreq()-Z" 0.0219238953127273
4 "STANDING" "fBodyGyro-mean()-X" -0.919248666363636
4 "STANDING" "fBodyGyro-mean()-Y" -0.963874118181818
4 "STANDING" "fBodyGyro-mean()-Z" -0.926952642
4 "STANDING" "fBodyGyro-std()-X" -0.928835823272727
4 "STANDING" "fBodyGyro-std()-Y" -0.954991721090909
4 "STANDING" "fBodyGyro-std()-Z" -0.926272958909091
4 "STANDING" "fBodyGyro-meanFreq()-X" -0.188876706074364
4 "STANDING" "fBodyGyro-meanFreq()-Y" -0.373142182716364
4 "STANDING" "fBodyGyro-meanFreq()-Z" -0.176842934972727
4 "STANDING" "fBodyAccMag-mean()" -0.915417725454545
4 "STANDING" "fBodyAccMag-std()" -0.895316912545455
4 "STANDING" "fBodyAccMag-meanFreq()" -0.0888612931363636
4 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.962117838363636
4 "STANDING" "fBodyBodyAccJerkMag-std()" -0.962821574727273
4 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.216847728016364
4 "STANDING" "fBodyBodyGyroMag-mean()" -0.926947434363636
4 "STANDING" "fBodyBodyGyroMag-std()" -0.902018656363636
4 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.282379801869091
4 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.969525072909091
4 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.970440609818182
4 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0578810736181818
4 "WALKING" "tBodyAcc-mean()-X" 0.277623743728814
4 "WALKING" "tBodyAcc-mean()-Y" -0.0157772398459322
4 "WALKING" "tBodyAcc-mean()-Z" -0.107893469864407
4 "WALKING" "tBodyAcc-std()-X" -0.178757798530508
4 "WALKING" "tBodyAcc-std()-Y" -0.136029306798136
4 "WALKING" "tBodyAcc-std()-Z" -0.471153124915254
4 "WALKING" "tGravityAcc-mean()-X" 0.953278712033898
4 "WALKING" "tGravityAcc-mean()-Y" -0.11058608179661
4 "WALKING" "tGravityAcc-mean()-Z" 0.131829483372881
4 "WALKING" "tGravityAcc-std()-X" -0.963595231864407
4 "WALKING" "tGravityAcc-std()-Y" -0.940387004067797
4 "WALKING" "tGravityAcc-std()-Z" -0.946779176949153
4 "WALKING" "tBodyAccJerk-mean()-X" 0.0914783578491525
4 "WALKING" "tBodyAccJerk-mean()-Y" -0.00129519337457627
4 "WALKING" "tBodyAccJerk-mean()-Z" -0.0114854679728814
4 "WALKING" "tBodyAccJerk-std()-X" -0.24370817379339
4 "WALKING" "tBodyAccJerk-std()-Y" -0.17528603160339
4 "WALKING" "tBodyAccJerk-std()-Z" -0.677828556101695
4 "WALKING" "tBodyGyro-mean()-X" -0.0136575195372881
4 "WALKING" "tBodyGyro-mean()-Y" -0.0875840905067797
4 "WALKING" "tBodyGyro-mean()-Z" 0.0738970061491525
4 "WALKING" "tBodyGyro-std()-X" -0.45900800179661
4 "WALKING" "tBodyGyro-std()-Y" -0.64432021440678
4 "WALKING" "tBodyGyro-std()-Z" -0.523023194915254
4 "WALKING" "tBodyGyroJerk-mean()-X" -0.108765846076271
4 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0400104957254237
4 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0630301195661017
4 "WALKING" "tBodyGyroJerk-std()-X" -0.445203958644068
4 "WALKING" "tBodyGyroJerk-std()-Y" -0.812306445423729
4 "WALKING" "tBodyGyroJerk-std()-Z" -0.463906584864407
4 "WALKING" "tBodyAccMag-mean()" -0.148153994755932
4 "WALKING" "tBodyAccMag-std()" -0.25557640779661
4 "WALKING" "tGravityAccMag-mean()" -0.148153994755932
4 "WALKING" "tGravityAccMag-std()" -0.25557640779661
4 "WALKING" "tBodyAccJerkMag-mean()" -0.29782396895983
4 "WALKING" "tBodyAccJerkMag-std()" -0.297573010694915
4 "WALKING" "tBodyGyroMag-mean()" -0.394542776881356
4 "WALKING" "tBodyGyroMag-std()" -0.499925500338983
4 "WALKING" "tBodyGyroJerkMag-mean()" -0.633288361016949
4 "WALKING" "tBodyGyroJerkMag-std()" -0.684633398135593
4 "WALKING" "fBodyAcc-mean()-X" -0.242997915237288
4 "WALKING" "fBodyAcc-mean()-Y" -0.116686290388136
4 "WALKING" "fBodyAcc-mean()-Z" -0.540302930508475
4 "WALKING" "fBodyAcc-std()-X" -0.157553986586441
4 "WALKING" "fBodyAcc-std()-Y" -0.205968973840678
4 "WALKING" "fBodyAcc-std()-Z" -0.477810050508475
4 "WALKING" "fBodyAcc-meanFreq()-X" -0.303965714555932
4 "WALKING" "fBodyAcc-meanFreq()-Y" 0.110760243533898
4 "WALKING" "fBodyAcc-meanFreq()-Z" -0.0625768039437627
4 "WALKING" "fBodyAccJerk-mean()-X" -0.287607552572881
4 "WALKING" "fBodyAccJerk-mean()-Y" -0.210740456656949
4 "WALKING" "fBodyAccJerk-mean()-Z" -0.644771845084746
4 "WALKING" "fBodyAccJerk-std()-X" -0.268117210140678
4 "WALKING" "fBodyAccJerk-std()-Y" -0.194523273411864
4 "WALKING" "fBodyAccJerk-std()-Z" -0.709811778813559
4 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.218407194154237
4 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.296655154020339
4 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.263795107322034
4 "WALKING" "fBodyGyro-mean()-X" -0.325903288298305
4 "WALKING" "fBodyGyro-mean()-Y" -0.696355766101695
4 "WALKING" "fBodyGyro-mean()-Z" -0.407491292135593
4 "WALKING" "fBodyGyro-std()-X" -0.503245018033898
4 "WALKING" "fBodyGyro-std()-Y" -0.621624206779661
4 "WALKING" "fBodyGyro-std()-Z" -0.614345123728814
4 "WALKING" "fBodyGyro-meanFreq()-X" -0.112307215174576
4 "WALKING" "fBodyGyro-meanFreq()-Y" -0.244087593552542
4 "WALKING" "fBodyGyro-meanFreq()-Z" 0.181362784620339
4 "WALKING" "fBodyAccMag-mean()" -0.22751335360678
4 "WALKING" "fBodyAccMag-std()" -0.391070943779661
4 "WALKING" "fBodyAccMag-meanFreq()" 0.160494943186441
4 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.274318057883051
4 "WALKING" "fBodyBodyAccJerkMag-std()" -0.336151759084746
4 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.0940029071288136
4 "WALKING" "fBodyBodyGyroMag-mean()" -0.531756014915254
4 "WALKING" "fBodyBodyGyroMag-std()" -0.566227447288136
4 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.0511132743542373
4 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.674663024915254
4 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.722019178305085
4 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.160436578250847
4 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.272657892631579
4 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0197747550074737
4 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.0984431658421053
4 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.204716376289474
4 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.123068028313158
4 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.405010682105263
4 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.94560961368421
4 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.201680058973684
4 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0962957861842105
4 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.951032881052632
4 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.909179861842105
4 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.899935070526316
4 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0164638734210526
4 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.0201896479552632
4 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" 0.0165717932473684
4 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.359614544263158
4 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.294417411131579
4 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.700782262105263
4 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0162392848157895
4 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0333296403710526
4 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0669539467736842
4 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.434693738736842
4 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.596809283421053
4 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.394025321578947
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.136731914115789
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0422013826789474
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0603836861842105
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.521850414473684
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.832196398421053
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.510679353157895
4 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.161556596818421
4 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.214980404026316
4 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.161556596818421
4 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.214980404026316
4 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.393100933947368
4 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.410005678157895
4 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.309778896578947
4 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.4620108485
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.673114457631579
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.728493625789474
4 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.261656374763158
4 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.154062106673684
4 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.514546457368421
4 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.185129855519737
4 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.165272500581579
4 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.396468509473684
4 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.430520531368421
4 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" -0.02868892675
4 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" -0.1407583926
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.385892810263158
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.314620927
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.662982769473684
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.39044098
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.321593203789474
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.738642100263158
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.320801126315789
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.358340568236842
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.243196116342105
4 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.353881150947368
4 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.690575182631579
4 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.343748680789474
4 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.463234281552632
4 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.553045039736842
4 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.471546599473684
4 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.206984079526316
4 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.425188466842105
4 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.00838677131578948
4 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.243753106684211
4 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.324593006578947
4 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" -0.0566842196894737
4 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.370795409736842
4 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.469787452105263
4 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0377484356657895
4 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.532728872368421
4 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.508792505526316
4 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.110431721223684
4 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.716762840789474
4 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.764954302105263
4 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.142461154301316
4 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.2760121188
4 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.024340432784
4 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.11897079284
4 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.4343864182
4 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.375935784252
4 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.5793580336
4 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.9494342036
4 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.15198408984
4 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.13414086
4 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.9665660068
4 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.9398189268
4 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.9120484412
4 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.11353188016
4 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.026684610092
4 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.016936507456
4 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.5267212614
4 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.49045641588
4 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.7894079308
4 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.023738712308
4 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.083205008232
4 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.08294804316
4 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.590240364
4 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.7232772712
4 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.536677722
4 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.09771971828
4 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.04514481976
4 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0674392971904
4 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.660781046
4 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.877673414
4 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.6591326412
4 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.40352495076
4 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.41880215984
4 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.40352495076
4 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.41880215984
4 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.5605219656
4 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.5533844144
4 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.520555048
4 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.5895289572
4 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.766801768
4 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.8125476092
4 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.48952010284
4 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.39374195164
4 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.6590975136
4 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.41491299924
4 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.408381593296
4 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.573303478
4 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.27021252884
4 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.02894647368
4 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.10293584428
4 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.54326233506
4 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.5026460476
4 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.7658762004
4 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.55262826104
4 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.5132821012
4 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.8118732816
4 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.09740679716
4 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.26102098908
4 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.17763400952
4 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.5352164796
4 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.7775394428
4 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.527016542
4 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.6103554704
4 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.6975774756
4 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.5861200564
4 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.249042690824
4 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.34986729312
4 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.16131241588
4 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.4299661894
4 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.5064181536
4 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.0015550827672
4 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.51968466136
4 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.6027806548
4 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.108517674472
4 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.6587268012
4 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.615340894
4 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.2035542116
4 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.8005104136
4 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.8442070256
4 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.15139048276
5 "LAYING" "tBodyAcc-mean()-X" 0.274057266525424
5 "LAYING" "tBodyAcc-mean()-Y" -0.0227291689105085
5 "LAYING" "tBodyAcc-mean()-Z" -0.0946621745254237
5 "LAYING" "tBodyAcc-std()-X" 0.0825477447067797
5 "LAYING" "tBodyAcc-std()-Y" 0.121715534271186
5 "LAYING" "tBodyAcc-std()-Z" -0.33444012920339
5 "LAYING" "tGravityAcc-mean()-X" 0.94574793220339
5 "LAYING" "tGravityAcc-mean()-Y" -0.177300196311864
5 "LAYING" "tGravityAcc-mean()-Z" 0.00371383822842542
5 "LAYING" "tGravityAcc-std()-X" -0.944335541525424
5 "LAYING" "tGravityAcc-std()-Y" -0.892846009830508
5 "LAYING" "tGravityAcc-std()-Z" -0.917287572372881
